$PASHR,HPR,155517.90,52.26863,0.09250,-0.02632,0.0018,0.0037,0,0,2.000,*0C
$PASHR,HPR,155518.10,52.26207,0.11107,-0.00791,0.0018,0.0031,0,0,2.000,*07
$PASHR,HPR,155518.20,52.27049,0.09817,-0.07349,0.0018,0.0045,0,0,2.000,*09
$PASHR,HPR,155518.30,52.24101,0.08657,-0.04955,0.0018,0.0014,0,0,2.000,*0D
$PASHR,HPR,155518.50,52.25205,0.06770,-0.03674,0.0018,0.0025,0,0,2.000,*0E
$PASHR,HPR,155518.60,52.25514,0.06695,0.00465,0.0018,0.0025,0,0,2.000,*2C
$PASHR,HPR,155518.70,52.25991,0.08257,-0.01653,0.0018,0.0032,0,0,2.000,*05
$PASHR,HPR,155518.90,52.24797,0.08542,-0.02327,0.0018,0.0025,0,0,2.000,*02
$PASHR,HPR,155519.00,52.25535,0.08360,-0.03012,0.0018,0.0027,0,0,2.000,*01
$PASHR,HPR,155519.20,52.24533,0.09355,-0.04113,0.0018,0.0019,0,0,2.000,*09
$PASHR,HPR,155519.30,52.25699,0.09962,-0.05393,0.0022,0.0011,0,0,2.000,*0E
$PASHR,HPR,155519.40,52.26120,0.10347,-0.03848,0.0022,0.0015,0,0,2.000,*05
$PASHR,HPR,155519.60,52.24894,0.13787,-0.04172,0.0022,0.0010,0,0,2.000,*0A
$PASHR,HPR,155519.70,52.25469,0.13467,-0.01624,0.0022,0.0017,0,0,2.000,*0F
$PASHR,HPR,155519.80,52.25112,0.15540,-0.01500,0.0022,0.0022,0,0,2.000,*08
$PASHR,HPR,155519.90,52.24660,0.13094,-0.01259,0.0022,0.0012,0,0,2.000,*08
$PASHR,HPR,155520.00,52.23014,0.16342,-0.02946,0.0022,0.0007,0,0,2.000,*06
$PASHR,HPR,155520.10,52.24426,0.13820,-0.02876,0.0022,0.0018,0,0,2.000,*03
$PASHR,HPR,155520.30,52.25549,0.12195,-0.01543,0.0025,0.0020,0,0,2.000,*0A
$PASHR,HPR,155520.40,52.25663,0.09931,-0.02439,0.0026,0.0012,0,0,2.000,*07
$PASHR,HPR,155520.50,52.25072,0.06727,-0.03349,0.0026,0.0016,0,0,2.000,*03
$PASHR,HPR,155520.60,52.25662,0.06301,-0.03047,0.0026,0.0013,0,0,2.000,*0F
$PASHR,HPR,155520.70,52.26673,0.06959,-0.02620,0.0026,0.0019,0,0,2.000,*06
$PASHR,HPR,155520.80,52.25271,0.08872,-0.04593,0.0026,0.0016,0,0,2.000,*08
$PASHR,HPR,155521.00,52.26508,0.06537,-0.05655,0.0026,0.0025,0,0,2.000,*01
$PASHR,HPR,155521.10,52.25389,0.07914,-0.05306,0.0026,0.0007,0,0,2.000,*03
$PASHR,HPR,155521.20,52.26820,0.07787,-0.05052,0.0026,0.0026,0,0,2.000,*0E
$PASHR,HPR,155521.30,52.24541,0.10208,-0.04289,0.0021,0.0008,0,0,2.000,*0D
$PASHR,HPR,155521.40,52.24000,0.10091,-0.01930,0.0021,0.0007,0,0,2.000,*0B
$PASHR,HPR,155521.50,52.23567,0.12280,-0.02248,0.0021,0.0015,0,0,2.000,*0D
$PASHR,HPR,155521.70,52.24310,0.11461,-0.00919,0.0021,0.0012,0,0,2.000,*0E
$PASHR,HPR,155521.80,52.24922,0.11950,-0.03150,0.0021,0.0005,0,0,2.000,*05
$PASHR,HPR,155521.90,52.22716,0.09067,0.01387,0.0021,0.0015,0,0,2.000,*29
$PASHR,HPR,155522.10,52.21895,0.12494,-0.02056,0.0021,0.0019,0,0,2.000,*0A
$PASHR,HPR,155522.20,52.23454,0.12872,-0.01650,0.0021,0.0013,0,0,2.000,*07
$PASHR,HPR,155522.30,52.23014,0.09540,-0.04153,0.0021,0.0013,0,0,2.000,*01
$PASHR,HPR,155522.40,52.23428,0.11895,-0.02057,0.0021,0.0012,0,0,2.000,*03
$PASHR,HPR,155522.50,52.22970,0.12277,-0.01889,0.0021,0.0014,0,0,2.000,*08
$PASHR,HPR,155522.60,52.23815,0.09922,-0.04234,0.0021,0.0014,0,0,2.000,*00
$PASHR,HPR,155522.80,52.23339,0.08401,-0.03342,0.0021,0.0012,0,0,2.000,*07
$PASHR,HPR,155522.90,52.22551,0.11872,-0.04615,0.0021,0.0018,0,0,2.000,*05
$PASHR,HPR,155523.10,52.23351,0.11320,-0.00419,0.0021,0.0014,0,0,2.000,*01
$PASHR,HPR,155523.20,52.24386,0.11792,-0.04555,0.0021,0.0016,0,0,2.000,*0D
$PASHR,HPR,155523.30,52.22488,0.09277,-0.01396,0.0021,0.0007,0,0,2.000,*08
$PASHR,HPR,155523.50,52.24072,0.08591,-0.03352,0.0021,0.0015,0,0,2.000,*0E
$PASHR,HPR,155523.60,52.22409,0.11588,0.00379,0.0021,0.0015,0,0,2.000,*24
$PASHR,HPR,155523.80,52.23572,0.11008,-0.04230,0.0021,0.0012,0,0,2.000,*09
$PASHR,HPR,155523.90,52.23246,0.12258,-0.03332,0.0021,0.0005,0,0,2.000,*0E
$PASHR,HPR,155524.00,52.22719,0.09265,-0.03712,0.0021,0.0014,0,0,2.000,*0C
$PASHR,HPR,155524.20,52.22919,0.07382,-0.02129,0.0022,0.0009,0,0,2.000,*06
$PASHR,HPR,155524.30,52.24771,0.05020,-0.05446,0.0021,0.0006,0,0,2.000,*0F
$PASHR,HPR,155524.60,52.24403,0.11715,-0.02869,0.0021,0.0012,0,0,2.000,*0B
$PASHR,HPR,155524.70,52.23428,0.08823,-0.07756,0.0021,0.0007,0,0,2.000,*04
$PASHR,HPR,155524.80,52.23225,0.10771,-0.02590,0.0021,0.0025,0,0,2.000,*0C
$PASHR,HPR,155524.90,52.23272,0.14114,-0.06220,0.0021,0.0012,0,0,2.000,*02
$PASHR,HPR,155525.00,52.24426,0.10692,-0.07130,0.0021,0.0022,0,0,2.000,*07
$PASHR,HPR,155525.10,52.23578,0.10465,-0.05762,0.0021,0.0014,0,0,2.000,*07
$PASHR,HPR,155525.30,52.24820,0.12153,-0.04594,0.0020,0.0016,0,0,2.000,*09
